ucb,ts,ovr,egr,egr2,agr,agr2,efr,ac,aac,sft
23,23,23,23,21,23,23,50,50,50,23
30,30,30,30,28,30,30,50,50,50,30
26,26,26,26,26,25,26,50,50,50,26
30,30,30,30,27,25,30,50,50,50,30
18,18,18,18,19,23,18,50,50,50,18
25,25,25,25,21,25,25,50,50,50,25
19,19,19,19,21,26,19,50,50,50,19
31,31,31,31,32,21,31,50,50,50,31
19,19,19,19,20,27,19,50,50,50,19
18,18,18,18,19,23,18,50,50,50,18
29,29,29,29,28,27,29,50,50,50,29
20,20,20,20,19,22,20,50,50,50,20
25,25,25,25,25,26,25,50,50,50,25
24,24,24,24,23,21,24,50,50,50,24
23,23,23,23,24,28,23,50,50,50,23
27,27,27,27,28,21,27,50,50,50,27
31,31,31,31,28,24,31,50,50,50,31
31,31,31,31,28,20,31,50,50,50,31
24,24,24,24,24,27,24,50,50,50,24
22,22,22,22,25,28,22,50,50,50,22
26,26,26,26,27,26,26,50,50,50,26
25,25,25,25,26,21,25,50,50,50,25
25,25,25,25,27,26,25,50,50,50,25
30,30,30,30,26,21,30,50,50,50,30
23,23,23,23,24,22,23,50,50,50,23
25,25,25,25,21,28,25,50,50,50,25
27,27,27,27,29,25,27,50,50,50,27
33,33,33,33,28,27,33,50,50,50,33
32,32,32,32,30,25,32,50,50,50,32
24,24,24,24,26,24,25,50,50,50,24
22,22,22,22,20,21,22,50,50,50,22
25,25,25,25,24,26,25,50,50,50,25
19,19,19,19,26,20,19,50,50,50,19
28,28,28,28,27,32,29,50,50,50,28
25,25,25,25,25,24,25,50,50,50,25
25,25,25,25,21,22,25,50,50,50,25
16,16,16,16,16,26,17,50,50,50,16
28,28,28,28,31,28,28,50,50,50,28
26,26,26,26,25,28,25,50,50,50,26
25,25,25,25,25,27,25,50,50,50,25
27,27,27,27,27,34,27,50,50,50,27
22,22,22,22,24,22,22,50,50,50,22
29,29,29,29,31,30,29,50,50,50,29
30,30,30,30,28,28,30,50,50,50,30
24,24,24,24,22,27,24,50,50,50,24
23,23,23,23,23,22,23,50,50,50,23
24,24,24,24,28,27,24,50,50,50,24
27,27,27,27,32,27,27,50,50,50,27
26,26,26,26,31,26,26,50,50,50,26
25,25,25,25,28,29,25,50,50,50,25
27,27,27,27,27,27,27,50,50,50,27
20,20,20,20,20,20,20,50,50,50,20
19,19,19,19,19,18,19,50,50,50,19
22,22,22,22,23,27,22,50,50,50,22
26,26,26,26,25,20,26,50,50,50,26
21,21,21,21,20,22,21,50,50,50,21
28,28,28,28,29,27,28,50,50,50,28
25,25,25,25,24,22,26,50,50,50,25
23,23,23,23,25,23,23,50,50,50,23
27,27,27,27,27,22,27,50,50,50,27
27,27,27,27,24,24,27,50,50,50,27
23,23,23,23,27,23,23,50,50,50,23
23,23,23,23,25,26,23,47,47,47,23
26,26,26,26,24,21,26,34,34,34,26
26,26,26,26,27,22,26,31,31,31,26
23,23,23,23,25,19,23,30,30,30,23
26,26,26,26,28,22,26,25,25,25,26
25,25,25,25,25,32,25,27,27,27,25
25,25,25,25,24,24,25,26,26,26,25
21,21,21,21,17,25,21,24,24,24,21
25,25,25,25,26,26,25,21,21,21,25
27,27,27,27,26,23,27,22,22,22,27
23,23,23,23,25,25,23,21,21,21,23
28,28,28,28,24,26,28,22,22,22,28
24,24,24,24,24,23,24,21,21,21,24
25,25,25,25,24,26,25,22,22,22,25
29,29,29,29,28,25,28,21,21,21,29
25,25,25,25,25,24,25,21,21,21,25
23,23,23,23,21,25,24,22,22,22,23
26,26,26,26,25,25,26,21,21,21,26
22,22,22,22,26,25,22,22,22,22,22
28,28,28,28,31,19,28,21,21,21,28
25,25,25,25,21,20,25,24,24,24,25
25,25,25,25,28,25,25,25,25,25,25
30,30,30,30,28,29,30,25,25,25,30
22,22,22,22,21,26,22,25,25,25,22
23,23,23,23,20,27,23,25,25,25,23
26,26,26,26,27,27,26,25,25,25,26
20,20,20,20,19,29,20,25,25,25,20
20,20,20,20,18,20,20,25,25,25,20
27,27,27,27,28,25,27,25,25,25,27
20,20,20,20,24,23,20,25,25,25,20
23,23,23,23,20,27,23,25,25,25,23
32,32,32,32,29,22,32,25,25,25,32
24,24,24,24,21,23,24,25,25,25,24
21,21,21,21,21,29,21,25,25,25,21
25,25,25,25,24,26,25,25,25,25,25
30,30,30,30,26,26,30,25,25,25,30
24,24,24,24,25,23,24,25,25,25,24
27,27,27,27,25,27,27,25,25,25,27
27,27,27,27,27,28,27,25,25,25,27
23,23,23,23,24,21,23,25,25,25,23
25,25,25,25,25,21,25,27,27,27,25
22,22,22,22,22,26,22,30,30,30,22
25,25,25,25,25,25,25,30,30,30,25
31,31,31,31,33,25,31,30,30,30,31
27,27,27,27,26,25,27,30,30,30,27
27,27,27,27,22,19,27,30,30,30,27
24,24,24,24,22,22,24,30,30,30,24
23,23,23,23,25,24,23,30,30,30,23
34,34,34,34,26,26,34,30,30,30,34
24,24,24,24,26,24,24,30,30,30,24
27,27,27,27,28,24,27,30,30,30,27
33,33,33,33,33,27,33,30,30,30,33
23,23,23,23,24,22,23,30,30,30,23
29,29,29,29,29,25,29,30,30,30,29
29,29,29,29,25,30,29,30,30,30,29
29,29,29,29,32,25,29,30,30,30,29
28,28,28,28,21,22,28,30,30,30,28
28,28,28,28,28,28,28,30,30,30,28
19,19,19,19,18,22,19,30,30,30,19
20,20,20,20,21,18,20,30,30,30,20
21,21,21,21,18,23,21,30,30,30,21
25,25,25,25,20,24,25,30,30,30,25
25,25,25,25,25,25,25,30,30,30,25
21,21,21,21,21,21,21,30,30,30,21
26,26,26,26,23,30,26,30,30,30,26
21,21,21,21,20,23,21,30,30,30,21
24,24,24,24,24,21,24,30,30,30,24
28,28,28,28,25,28,28,30,30,30,28
19,19,19,19,19,19,19,30,30,30,19
22,22,22,22,19,32,22,30,30,30,22
18,18,18,18,19,16,18,30,30,30,18
24,24,24,24,26,24,24,30,30,30,24
27,27,27,27,27,28,27,30,30,30,27
25,25,25,25,29,19,25,30,30,30,25
20,20,20,20,14,25,20,30,30,30,20
32,32,32,32,30,27,31,30,30,30,32
26,26,26,26,24,26,27,32,32,32,26
25,25,25,25,26,26,25,38,38,38,25
30,30,30,30,29,29,30,37,37,37,30
21,21,21,21,22,21,21,38,38,38,21
32,32,32,32,31,29,32,37,37,37,32
25,25,25,25,26,25,25,38,38,38,25
22,22,22,22,21,22,21,37,37,37,22
26,26,26,26,25,28,26,38,38,38,26
21,21,21,21,22,24,21,37,37,37,21
27,27,27,27,25,25,27,38,38,38,27
24,24,24,24,24,26,24,37,37,37,24
18,18,18,18,19,18,18,38,38,38,18
27,27,27,27,25,23,27,37,37,37,27
29,29,29,29,32,25,29,38,38,38,29
25,25,25,25,25,24,25,37,37,37,25
24,24,24,24,21,29,24,38,38,38,24
27,27,27,27,29,25,27,37,37,37,27
28,28,28,28,26,30,28,38,38,38,28
21,21,21,21,21,16,21,37,37,37,21
23,23,23,23,23,26,23,38,38,38,23
19,19,19,19,19,27,20,37,37,37,19
25,25,25,25,26,23,25,38,38,38,25
28,28,28,28,26,25,28,37,37,37,28
27,27,27,27,28,27,27,38,38,38,27
21,21,21,21,21,23,21,37,37,37,21
29,29,29,29,31,22,29,38,38,38,29
22,22,22,22,20,22,22,37,37,37,22
20,20,20,20,22,27,20,38,38,38,20
19,19,19,19,20,27,19,38,38,38,19
25,25,25,25,26,29,25,8,42,8,25
22,22,22,22,22,25,22,0,44,0,22
27,27,27,27,26,29,27,0,39,0,27
26,26,26,26,26,24,26,0,39,0,26
22,22,22,22,23,22,22,0,39,0,22
25,25,25,25,27,31,25,0,42,0,25
20,20,20,20,20,27,20,0,35,0,20
26,26,26,26,23,26,26,0,36,0,26
26,26,26,26,27,28,26,0,37,0,26
22,22,22,22,22,21,22,0,37,0,22
25,25,25,25,25,23,25,0,39,0,25
24,24,24,24,20,25,24,0,42,0,24
23,23,23,23,22,24,23,0,42,0,23
28,28,28,28,24,26,28,0,42,0,28
29,29,29,29,28,27,29,0,41,0,29
27,27,27,27,27,19,27,25,41,25,27
25,25,25,25,23,22,25,50,42,50,25
27,27,27,27,30,22,27,50,42,50,27
27,27,27,27,24,26,27,50,42,50,27
23,23,23,23,25,23,23,50,46,50,23
28,28,28,28,26,26,28,50,46,50,28
23,23,23,23,25,31,23,28,44,28,23
22,22,22,22,26,23,22,0,42,0,22
32,32,32,32,33,28,32,0,42,0,32
24,24,24,24,26,26,24,0,42,0,24
27,27,27,27,27,27,26,0,42,0,27
27,27,27,27,26,29,27,0,41,0,27
29,29,29,29,31,26,29,0,41,0,29
26,26,26,26,26,24,26,0,42,0,26
30,30,30,30,29,24,30,0,42,0,30
25,25,25,25,24,25,25,0,42,0,25
27,27,27,27,26,24,27,0,42,0,27
24,24,24,24,26,25,24,0,41,0,24
21,21,21,21,24,28,21,0,41,0,21
22,22,22,22,25,18,22,0,42,0,22
20,20,20,20,19,22,20,5,42,5,20
29,29,29,29,29,30,29,30,42,30,29
21,21,21,21,27,29,21,0,42,0,21
30,30,30,30,31,31,30,0,41,0,30
27,27,27,27,28,26,27,0,41,0,27
30,30,30,30,28,28,30,0,41,0,30
30,30,30,30,27,25,30,0,38,0,30
26,26,26,26,23,22,26,0,38,0,26
25,25,25,25,27,26,25,0,38,0,25
23,23,23,23,23,25,22,0,37,0,23
22,22,22,22,24,29,22,0,37,0,22
23,23,23,23,24,24,23,0,37,0,23
25,25,25,25,23,22,25,0,38,0,25
23,23,23,23,23,25,23,0,38,0,23
22,22,22,22,25,27,22,0,38,0,22
28,28,28,28,27,32,28,0,37,0,28
28,28,28,28,29,26,27,0,37,0,28
28,28,28,28,27,28,28,0,37,0,28
24,24,24,24,25,22,24,0,38,0,24
23,23,23,23,22,23,22,0,38,0,23
31,31,31,31,29,26,30,0,38,0,31
27,27,27,27,26,23,27,31,37,31,27
25,25,25,25,25,24,25,50,36,50,25
34,34,34,34,32,30,34,50,33,50,34
25,25,25,25,26,30,25,50,34,50,25
21,21,21,21,26,21,21,50,34,50,21
22,22,22,22,22,21,22,50,35,50,22
22,22,22,22,24,26,22,32,37,32,22
26,26,26,26,29,26,26,0,37,0,26
24,24,24,24,25,30,24,0,37,0,24
28,28,28,28,28,24,28,0,38,0,28
25,25,25,25,24,24,25,0,38,0,25
29,29,29,29,28,19,29,0,38,0,29
25,25,25,25,23,28,25,0,37,0,25
26,26,26,26,24,26,26,0,37,0,26
24,24,24,24,29,22,24,0,37,0,24
23,23,23,23,31,26,23,0,35,0,23
23,23,23,23,24,22,23,0,34,0,23
25,25,25,25,25,26,25,0,33,0,25
27,27,27,27,26,24,28,0,35,0,27
21,21,21,21,18,22,21,0,33,0,21
26,26,26,26,28,30,26,10,37,10,26
28,28,28,28,28,31,28,50,38,50,28
22,22,22,22,20,25,22,50,38,50,22
30,30,30,30,25,27,30,50,35,50,30
30,30,30,30,32,29,30,50,33,50,30
27,27,27,27,28,27,27,50,33,50,27
26,26,26,26,24,20,26,50,35,50,26
24,24,24,24,24,27,24,14,34,14,24
17,17,17,17,20,16,17,0,34,0,17
24,24,24,24,25,23,24,0,33,0,24
22,22,22,22,22,22,22,0,33,0,22
29,29,29,29,31,28,29,0,33,0,29
19,19,19,19,21,25,19,0,33,0,19
23,23,23,23,22,28,23,0,34,0,23
24,24,24,24,27,27,24,3,34,3,24
23,23,23,23,24,23,23,0,33,0,23
24,24,24,24,24,22,22,0,33,0,24
25,25,25,25,24,23,25,0,33,0,25
31,31,31,31,27,30,32,0,33,0,31
22,22,22,22,23,23,22,0,34,0,22
24,24,24,24,29,20,22,0,34,0,24
20,20,20,20,21,25,20,2,33,2,20
29,29,29,29,30,23,29,0,33,0,29
22,22,22,22,24,25,22,0,33,0,22
23,23,23,23,25,23,23,0,33,0,23
28,28,28,28,29,31,28,0,34,0,28
18,18,18,18,18,29,18,0,34,0,18
21,21,21,21,25,27,21,0,33,0,21
30,30,30,30,32,19,30,0,33,0,30
20,20,20,20,21,21,20,0,33,0,20
26,26,26,26,30,27,26,0,30,0,26
26,26,26,26,24,27,26,0,31,0,26
24,24,24,24,22,23,24,27,34,27,24
20,20,20,20,22,26,20,46,33,46,20
28,28,28,28,29,16,28,50,33,50,28
24,24,24,24,24,25,24,50,33,50,24
31,31,31,31,24,19,31,50,33,50,31
31,31,31,31,31,18,31,50,34,50,31
24,24,24,24,25,25,24,50,34,50,24
21,21,21,21,21,23,21,50,33,50,21
24,24,24,24,27,30,24,6,33,6,24
26,26,26,26,27,19,26,20,33,20,26
27,27,27,27,30,28,27,7,36,7,27
26,26,26,26,28,21,26,0,38,0,26
30,30,30,30,28,30,31,0,38,0,30
22,22,22,22,23,20,22,0,38,0,22
19,19,19,19,20,16,20,0,37,0,19
25,25,25,25,25,24,25,0,37,0,25
27,27,27,27,24,28,27,7,37,7,27
26,26,26,26,28,26,26,50,38,50,26
19,19,19,19,21,19,19,50,38,50,19
22,22,22,22,21,24,22,25,38,25,22
22,22,22,22,24,27,22,0,37,0,22
22,22,22,22,22,27,22,0,37,0,22
28,28,28,28,29,26,28,0,37,0,28
23,23,23,23,21,23,23,0,38,0,23
24,24,24,24,24,26,24,0,38,0,24
26,26,26,26,28,26,26,0,34,0,26
24,24,24,24,26,25,24,0,35,0,24
25,25,25,25,32,26,25,0,37,0,25
25,25,25,25,26,24,25,0,35,0,25
27,27,27,27,25,27,27,0,34,0,27
32,32,32,32,35,24,32,0,33,0,32
32,32,32,32,32,26,32,0,31,0,32
22,22,22,22,25,23,22,0,32,0,22
22,22,22,22,22,25,22,0,32,0,22
30,30,30,30,29,16,30,0,32,0,30
28,28,28,28,25,28,29,10,31,10,28
29,29,29,29,29,23,29,0,32,0,29
23,23,23,23,25,23,23,0,28,0,23
29,29,29,29,29,26,29,0,26,0,29
28,28,28,28,25,21,28,0,28,0,28
27,27,27,27,22,28,27,0,27,0,27
29,29,29,29,27,23,29,0,28,0,29
28,28,28,28,29,28,28,0,27,0,28
22,22,22,22,19,25,22,0,27,0,22
29,29,29,29,26,29,29,0,28,0,29
23,23,23,23,22,29,23,0,27,0,23
26,26,26,26,26,26,26,0,27,0,26
22,22,22,22,21,21,21,0,27,0,22
24,24,24,24,24,22,24,0,28,0,24
25,25,25,25,24,23,25,0,26,0,25
25,25,25,25,23,25,25,0,28,0,25
23,23,23,23,26,26,23,0,27,0,23
26,26,26,26,23,31,26,0,28,0,26
21,21,21,21,23,23,21,0,27,0,21
24,24,24,24,23,27,24,0,27,0,24
26,26,26,26,31,26,26,9,28,9,26
23,23,23,23,23,24,23,50,27,50,23
29,29,29,29,25,24,29,4,27,4,29
20,20,20,20,21,29,20,0,27,0,20
22,22,22,22,25,22,22,0,28,0,22
31,31,31,31,34,31,31,0,26,0,31
23,23,23,23,22,22,23,0,28,0,23
29,29,29,29,30,28,29,10,27,10,29
25,25,25,25,24,23,25,50,28,50,25
27,27,27,27,29,23,27,50,27,50,27
23,23,23,23,20,23,23,44,27,44,23
25,25,25,25,18,25,25,50,28,50,25
23,23,23,23,23,27,23,50,27,50,23
21,21,21,21,23,24,21,50,27,50,21
24,24,24,24,23,28,24,50,27,50,24
22,22,22,22,24,22,22,50,28,50,22
31,31,31,31,32,30,31,50,26,50,31
24,24,24,24,22,23,24,50,28,50,24
24,24,24,24,26,28,24,50,27,50,24
26,26,26,26,30,27,26,50,28,50,26
29,29,29,29,29,26,29,50,27,50,29
22,22,22,22,24,30,22,50,27,50,22
33,33,33,33,33,25,33,50,28,50,33
24,24,24,24,26,23,24,50,27,50,24
21,21,21,21,23,24,21,50,27,50,21
32,32,32,32,28,32,32,50,27,50,32
30,30,30,30,31,19,30,50,28,50,30
24,24,24,24,25,20,24,50,26,50,24
18,18,18,18,21,26,18,50,28,50,18
23,23,23,23,26,26,23,50,27,50,23
32,32,32,32,32,36,32,50,28,50,32
26,26,26,26,22,24,26,50,27,50,26
30,30,30,30,28,27,30,50,28,50,30
21,21,21,21,23,21,21,50,30,50,21
25,25,25,25,23,30,25,50,30,50,25
28,28,28,28,28,24,28,50,30,50,28
23,23,23,23,22,22,23,50,30,50,23
28,28,28,28,26,27,28,50,30,50,28
31,31,31,31,33,30,31,50,30,50,31
19,19,19,19,22,23,19,50,30,50,19
25,25,25,25,25,27,25,39,30,39,25
23,23,23,23,20,23,23,50,30,50,23
22,22,22,22,23,31,22,50,30,50,22
21,21,21,21,21,30,22,50,30,50,21
27,27,27,27,31,26,27,50,30,50,27
28,28,28,28,27,25,28,50,30,50,28
22,22,22,22,27,28,22,50,30,50,22
27,27,27,27,25,30,27,50,30,50,27
30,30,30,30,30,30,30,50,30,50,30
25,25,25,25,32,25,25,50,30,50,25
30,30,30,30,28,28,30,50,30,50,30
25,25,25,25,27,27,25,50,30,50,25
25,25,25,25,22,33,25,50,30,50,25
28,28,28,28,30,25,28,50,30,50,28
28,28,28,28,29,24,28,50,30,50,28
24,24,24,24,28,24,24,50,30,50,24
30,30,30,30,30,29,30,50,30,50,30
23,23,23,23,23,23,23,50,30,50,23
22,22,22,22,22,27,22,50,34,50,22
22,22,22,22,20,27,21,50,35,50,22
30,30,30,30,29,32,30,50,35,50,30
29,29,29,29,29,26,29,35,35,35,29
27,27,27,27,31,22,27,0,35,0,27
23,23,23,23,26,26,23,0,35,0,23
18,18,18,18,19,17,18,0,35,0,18
22,22,22,22,26,22,22,32,36,32,22
29,29,29,29,29,28,28,50,38,50,29
24,24,24,24,25,20,24,50,39,50,24
25,25,25,25,28,21,25,50,39,50,25
21,21,21,21,21,21,21,50,39,50,21
21,21,21,21,18,24,21,50,39,50,21
23,23,23,23,22,21,23,50,39,50,23
16,16,16,16,16,25,16,50,39,50,16
25,25,25,25,23,24,25,45,38,45,25
23,23,23,23,23,24,23,1,40,1,23
22,22,22,22,26,22,22,0,38,0,22
21,21,21,21,24,30,21,0,39,0,21
25,25,25,25,27,19,25,0,39,0,25
27,27,27,27,27,26,27,0,39,0,27
26,26,26,26,28,22,26,0,39,0,26
22,22,22,22,21,29,22,0,39,0,22
22,22,22,22,22,23,22,0,39,0,22
24,24,24,24,26,27,24,0,38,0,24
19,19,19,19,21,20,19,0,40,0,19
20,20,20,20,17,24,20,0,38,0,20
24,24,24,24,20,20,24,0,39,0,24
27,27,27,27,24,24,27,0,39,0,27
30,30,30,30,28,25,30,41,39,41,30
35,35,35,35,32,19,34,50,39,50,35
28,28,28,28,27,29,28,46,39,46,28
27,27,27,27,26,25,27,0,39,0,27
31,31,31,31,30,26,31,0,38,0,31
21,21,21,21,26,23,21,0,40,0,21
27,27,27,27,22,26,27,0,38,0,27
26,26,26,26,26,24,26,0,39,0,26
20,20,20,20,17,18,20,0,39,0,20
23,23,23,23,24,26,23,24,39,24,23
18,18,18,18,18,19,19,0,39,0,18
25,25,25,25,31,27,25,13,39,13,25
21,21,21,21,24,20,21,0,39,0,21
28,28,28,28,27,22,28,0,38,0,28
21,21,21,21,26,29,21,0,40,0,21
27,27,27,27,24,28,27,0,38,0,27
24,24,24,24,28,23,24,0,39,0,24
29,29,29,29,26,18,29,0,39,0,29
18,18,18,18,19,17,18,0,39,0,18
23,23,23,23,23,24,23,0,39,0,23
27,27,27,27,30,27,27,18,39,18,27
23,23,23,23,21,19,23,50,39,50,23
19,19,19,19,16,26,19,50,38,50,19
20,20,20,20,22,19,20,50,40,50,20
25,25,25,25,29,28,25,32,38,32,25
29,29,29,29,28,31,29,0,39,0,29
26,26,26,26,27,22,26,0,39,0,26
22,22,22,22,22,23,22,0,39,0,22
29,29,29,29,27,24,29,0,39,0,29
27,27,27,27,25,27,27,0,39,0,27
24,24,24,24,26,26,24,0,39,0,24
26,26,26,26,26,29,26,0,38,0,26
17,17,17,17,19,25,17,0,40,0,17
25,25,25,25,24,24,25,0,38,0,25
22,22,22,22,23,26,22,0,39,0,22
28,28,28,28,30,23,28,0,39,0,28
23,23,23,23,23,23,23,0,39,0,23
25,25,25,25,24,26,25,0,39,0,25
30,30,30,30,29,28,30,0,39,0,30
25,25,25,25,27,23,25,0,39,0,25
23,23,23,23,23,26,23,0,38,0,23
28,28,28,28,28,20,28,33,40,33,28
28,28,28,28,27,31,28,35,38,35,28
27,27,27,27,29,27,27,34,39,34,27
25,25,25,25,27,26,25,28,38,28,25
29,29,29,29,27,24,29,30,37,30,29
26,26,26,26,23,24,26,29,38,29,26
27,27,27,27,26,24,27,25,38,25,27
32,32,32,32,27,22,32,22,37,22,32
21,21,21,21,21,21,21,19,35,19,21
22,22,22,22,23,24,22,22,38,22,22
31,31,31,31,30,29,31,18,38,18,31
22,22,22,22,26,26,23,19,32,19,22
24,24,24,24,27,23,24,20,36,20,24
16,16,16,16,16,25,16,19,38,19,16
24,24,24,24,19,24,24,18,38,18,24
27,27,27,27,26,22,27,19,37,19,27
29,29,29,29,28,27,29,15,37,15,29
24,24,24,24,27,24,24,16,38,16,24
29,29,29,29,30,29,29,15,38,15,29
28,28,28,28,25,26,28,16,37,16,28
21,21,21,21,21,26,21,16,37,16,21
31,31,31,31,31,25,31,16,38,16,31
20,20,20,20,18,26,20,15,38,15,20
22,22,22,22,24,23,22,16,37,16,22
24,24,24,24,20,20,24,15,37,15,24
27,27,27,27,25,26,27,16,38,16,27
25,25,25,25,27,24,25,15,38,15,25
28,28,28,28,28,28,28,16,32,16,28
29,29,29,29,30,21,29,16,31,16,29
25,25,25,25,24,34,25,16,32,16,25
20,20,20,20,25,25,20,15,31,15,20
27,27,27,27,31,24,26,16,31,16,27
26,26,26,26,23,24,25,15,31,15,26
25,25,25,25,25,27,25,16,32,16,25
25,25,25,25,27,28,25,15,31,15,25
27,27,27,27,25,25,27,16,31,16,27
26,26,26,26,28,20,26,16,31,16,26
26,26,26,26,26,24,25,16,32,16,26
25,25,25,25,25,26,25,15,31,15,25
33,33,33,33,32,31,33,16,31,16,33
24,24,24,24,25,24,24,15,31,15,24
23,23,23,23,23,22,23,16,32,16,23
23,23,23,23,27,23,23,15,31,15,23
26,26,26,26,25,26,26,16,31,16,26
23,23,23,23,23,27,23,16,31,16,23
24,24,24,24,24,24,24,16,32,16,24
23,23,23,23,22,24,23,15,31,15,23
24,24,24,24,19,23,24,16,31,16,24
24,24,24,24,20,31,24,15,31,15,24
22,22,22,22,23,19,22,16,32,16,22
26,26,26,26,26,28,26,15,31,15,26
26,26,26,26,26,26,26,16,31,16,26
28,28,28,28,28,35,28,15,31,15,28
19,19,19,19,19,27,19,13,32,13,19
24,24,24,24,25,26,24,12,31,12,24
31,31,31,31,31,32,31,13,31,13,31
25,25,25,25,25,23,24,12,31,12,25
26,26,26,26,25,29,26,13,32,13,26
21,21,21,21,18,34,21,12,31,12,21
25,25,25,25,26,25,25,13,31,13,25
26,26,26,26,28,28,26,12,31,12,26
31,31,31,31,30,28,31,13,32,13,31
25,25,25,25,24,27,25,12,31,12,25
25,25,25,25,23,24,25,13,31,13,25
27,27,27,27,27,24,27,12,31,12,27
26,26,26,26,28,25,26,13,32,13,26
29,29,29,29,26,28,29,12,31,12,29
31,31,31,31,30,32,31,13,31,13,31
18,18,18,18,19,22,18,12,31,12,18
23,23,23,23,21,21,23,13,28,13,23
25,25,25,25,24,25,25,12,25,12,25
24,24,24,24,21,22,24,13,25,13,24
24,24,24,24,25,25,24,12,25,12,24
27,27,27,27,28,27,27,13,25,13,27
17,17,17,17,20,24,17,12,25,12,17
22,22,22,22,23,24,22,13,25,13,22
26,26,26,26,28,23,26,12,25,12,26
31,31,31,31,31,31,31,13,25,13,31
27,27,27,27,28,26,27,12,25,12,27
22,22,22,22,22,26,22,13,25,13,22
30,30,30,30,31,24,30,12,25,12,30
29,29,29,29,28,27,29,12,25,12,29
19,19,19,19,20,19,19,9,25,9,19
22,22,22,22,22,20,22,10,25,10,22
28,28,28,28,25,28,28,9,25,9,28
28,28,28,28,30,25,28,9,25,9,28
22,22,22,22,20,32,20,9,25,9,22
26,26,26,26,26,17,26,10,25,10,26
20,20,20,20,20,20,20,9,25,9,20
28,28,28,28,29,28,28,10,25,10,28
30,30,30,30,31,25,30,9,25,9,30
29,29,29,29,30,27,29,10,25,10,29
28,28,28,28,28,28,28,9,25,9,28
24,24,24,24,19,31,24,9,25,9,24
28,28,28,28,26,29,28,9,25,9,28
24,24,24,24,27,22,24,10,25,10,24
26,26,26,26,24,26,26,8,27,8,26
19,19,19,19,20,27,19,6,32,6,19
27,27,27,27,28,27,27,6,31,6,27
25,25,25,25,26,28,25,7,31,7,25
23,23,23,23,25,29,23,6,31,6,23
25,25,25,25,27,26,25,6,32,6,25
26,26,26,26,23,22,26,6,31,6,26
25,25,25,25,25,25,25,7,31,7,25
20,20,20,20,23,22,20,6,31,6,20
26,26,26,26,25,27,26,6,32,6,26
24,24,24,24,24,22,23,6,31,6,24
26,26,26,26,27,27,25,7,31,7,26
21,21,21,21,20,28,21,6,31,6,21
22,22,22,22,23,26,22,6,32,6,22
18,18,18,18,22,21,18,6,28,6,18
32,32,32,32,36,28,32,7,42,7,32
27,27,27,27,23,28,27,6,50,6,27
27,27,27,27,27,20,27,6,50,6,27
29,29,29,29,31,24,29,6,50,6,29
22,22,22,22,24,28,22,7,50,7,22
24,24,24,24,21,19,24,6,50,6,24
20,20,20,20,20,22,20,6,50,6,20
22,22,22,22,25,19,22,7,50,7,22
23,23,23,23,22,23,23,6,50,6,23
32,32,32,32,31,28,33,7,50,7,32
28,28,28,28,27,24,28,7,50,7,28
27,27,27,27,26,34,27,6,50,6,27
27,27,27,27,26,20,27,7,50,7,27
22,22,22,22,24,24,22,7,50,7,22
25,25,25,25,23,21,25,7,50,7,25
31,31,31,31,30,21,31,8,50,8,31
31,31,31,31,28,26,31,7,50,7,31
33,33,33,33,30,32,33,8,50,8,33
19,19,19,19,20,27,19,8,50,8,19
34,34,34,34,30,25,34,7,50,7,34
23,23,23,23,22,25,23,8,50,8,23
23,23,23,23,25,21,23,8,50,8,23
26,26,26,26,24,26,26,8,50,8,26
24,24,24,24,22,25,24,7,50,7,24
31,31,31,31,32,31,31,8,50,8,31
16,16,16,16,15,19,16,8,50,8,16
26,26,26,26,27,29,26,7,50,7,26
27,27,27,27,27,24,27,8,50,8,27
26,26,26,26,27,18,26,8,50,8,26
20,20,20,20,21,22,20,7,50,7,20
26,26,26,26,26,30,26,8,50,8,26
25,25,25,25,27,27,25,8,50,8,25
29,29,29,29,26,28,29,7,50,7,29
27,27,27,27,29,26,27,8,50,8,27
27,27,27,27,28,27,27,8,50,8,27
22,22,22,22,19,22,22,8,50,8,22
23,23,23,23,21,29,23,7,50,7,23
24,24,24,24,23,16,24,8,50,8,24
27,27,27,27,27,22,27,8,50,8,27
22,22,22,22,22,22,22,8,50,8,22
25,25,25,25,26,27,25,9,50,9,25
27,27,27,27,23,28,27,8,50,8,27
30,30,30,30,27,29,30,8,50,8,30
32,32,32,32,32,28,32,9,50,9,32
32,32,32,32,25,26,32,8,50,8,32
31,31,31,31,33,30,31,8,50,8,31
17,17,17,17,15,29,17,9,50,9,17
26,26,26,26,28,25,26,8,50,8,26
25,25,25,25,25,25,25,8,50,8,25
22,22,22,22,21,27,22,9,50,9,22
27,27,27,27,25,19,27,6,50,6,27
29,29,29,29,30,30,29,5,50,5,29
31,31,31,31,31,29,31,5,50,5,31
22,22,22,22,24,23,22,4,50,4,22
21,21,21,21,19,25,21,5,46,5,21
24,24,24,24,27,22,24,4,47,4,24
27,27,27,27,26,25,27,5,47,5,27
24,24,24,24,22,24,24,4,46,4,24
25,25,25,25,23,23,25,6,47,6,25
23,23,23,23,20,20,23,5,47,5,23
20,20,20,20,25,27,20,6,46,6,20
21,21,21,21,22,21,21,5,47,5,21
23,23,23,23,22,25,23,6,47,6,23
21,21,21,21,21,21,21,6,46,6,21
22,22,22,22,25,29,21,5,47,5,22
